order_id;customers;city;state;order_date;total_units;revenue;product_name;category_name;store_name;sales_rep;brand_name
1491;Lizzie Joyner;Coachella;CA;2018-04-04;1;449.99;Electra Townie Original 1 - 2018;Comfort Bicycles;Santa Cruz Bikes;Genna Serrano;Electra
1491;Lizzie Joyner;Coachella;CA;2018-04-04;2;3119.98;Sun Bicycles ElectroLite - 2017;Electric Bikes;Santa Cruz Bikes;Genna Serrano;Sun Bicycles
1491;Lizzie Joyner;Coachella;CA;2018-04-04;2;5999.98;Trek Remedy 7 27.5 - 2018;Mountain Bikes;Santa Cruz Bikes;Genna Serrano;Trek
1492;Kathie Freeman;Queensbury;NY;2018-04-04;2;759.98;Haro Flightline One ST - 2017;Mountain Bikes;Baldwin Bikes;Venita Daniel;Haro
1493;Bobbie Foster;Desoto;TX;2018-04-04;1;429.99;Electra Cruiser Lux 1 Ladies' - 2018;Cruisers Bicycles;Rowlett Bikes;Kali Vargas;Electra
1494;Katelin Kennedy;Rocklin;CA;2018-04-05;2;859.98;Electra Cruiser Lux 1 Ladies' - 2018;Cruisers Bicycles;Santa Cruz Bikes;Genna Serrano;Electra
1494;Katelin Kennedy;Rocklin;CA;2018-04-05;2;499.98;Strider Sport 16 - 2018;Children Bicycles;Santa Cruz Bikes;Genna Serrano;Strider
1494;Katelin Kennedy;Rocklin;CA;2018-04-05;2;1499.98;Trek Domane AL 2 - 2018;Road Bikes;Santa Cruz Bikes;Genna Serrano;Trek
1495;Lissa Vargas;Oswego;NY;2018-04-05;2;739.98;Electra Sweet Ride 3i (20-inch) - Girls' - 2018;Children Bicycles;Baldwin Bikes;Venita Daniel;Electra
1495;Lissa Vargas;Oswego;NY;2018-04-05;2;1499.98;Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018;Comfort Bicycles;Baldwin Bikes;Venita Daniel;Electra
1495;Lissa Vargas;Oswego;NY;2018-04-05;1;2599.00;Heller Shagamaw GX1 - 2018;Mountain Bikes;Baldwin Bikes;Venita Daniel;Heller
1496;Tameka Fisher;Redondo Beach;CA;2018-04-06;2;959.98;Electra Cruiser Lux 7D - 2018;Cruisers Bicycles;Santa Cruz Bikes;Genna Serrano;Electra
1496;Tameka Fisher;Redondo Beach;CA;2018-04-06;2;1919.98;Electra Delivery 3i - 2016/2017/2018;Cruisers Bicycles;Santa Cruz Bikes;Genna Serrano;Electra
1496;Tameka Fisher;Redondo Beach;CA;2018-04-06;1;899.99;Electra Tiger Shark 3i - 2018;Cruisers Bicycles;Santa Cruz Bikes;Genna Serrano;Electra
1496;Tameka Fisher;Redondo Beach;CA;2018-04-06;1;449.99;Electra Townie Original 1 - 2018;Comfort Bicycles;Santa Cruz Bikes;Genna Serrano;Electra
1496;Tameka Fisher;Redondo Beach;CA;2018-04-06;1;599.99;Electra Townie Original 7D EQ Ladies' - 2017/2018;Cruisers Bicycles;Santa Cruz Bikes;Genna Serrano;Electra
1497;Williemae Holloway;Oakland;CA;2018-04-06;2;5999.98;Electra Townie Commute Go! - 2018;Electric Bikes;Santa Cruz Bikes;Mireya Copeland;Electra
1497;Williemae Holloway;Oakland;CA;2018-04-06;2;3199.98;Trek Stache 5 - 2018;Mountain Bikes;Santa Cruz Bikes;Mireya Copeland;Trek
1497;Williemae Holloway;Oakland;CA;2018-04-06;2;7199.98;Trek Super Commuter+ 7 - 2018;Electric Bikes;Santa Cruz Bikes;Mireya Copeland;Trek
1498;Zina Bonner;San Lorenzo;CA;2018-04-06;2;1599.98;Electra Townie Balloon 3i EQ Ladies' - 2018;Cruisers Bicycles;Santa Cruz Bikes;Mireya Copeland;Electra
1498;Zina Bonner;San Lorenzo;CA;2018-04-06;1;3199.99;Trek Domane ALR Disc Frameset - 2018;Road Bikes;Santa Cruz Bikes;Mireya Copeland;Trek
1499;Luz House;Fresno;CA;2018-04-06;1;749.99;Ritchey Timberwolf Frameset - 2016;Mountain Bikes;Santa Cruz Bikes;Mireya Copeland;Ritchey
1499;Luz House;Fresno;CA;2018-04-06;1;470.99;Sun Bicycles Drifter 7 - 2017;Comfort Bicycles;Santa Cruz Bikes;Mireya Copeland;Sun Bicycles
1499;Luz House;Fresno;CA;2018-04-06;1;1799.99;Trek Crockett 5 Disc - 2018;Cyclocross Bicycles;Santa Cruz Bikes;Mireya Copeland;Trek
1499;Luz House;Fresno;CA;2018-04-06;2;6399.98;Trek Domane SL 6 - 2018;Road Bikes;Santa Cruz Bikes;Mireya Copeland;Trek
1499;Luz House;Fresno;CA;2018-04-06;2;319.98;Trek Kickster - 2018;Children Bicycles;Santa Cruz Bikes;Mireya Copeland;Trek
1500;Joesph Delacruz;Atwater;CA;2018-04-06;1;319.99;Electra Tiger Shark 1 (20-inch) - Boys' - 2018;Children Bicycles;Santa Cruz Bikes;Genna Serrano;Electra
1500;Joesph Delacruz;Atwater;CA;2018-04-06;2;2939.98;Haro Shift R3 - 2017;Mountain Bikes;Santa Cruz Bikes;Genna Serrano;Haro
1501;Tu Ramirez;East Elmhurst;NY;2018-04-06;1;529.99;Electra Moto 1 - 2016;Cruisers Bicycles;Baldwin Bikes;Marcelene Boyer;Electra
1501;Tu Ramirez;East Elmhurst;NY;2018-04-06;1;639.99;Electra Moto 3i - 2018;Cruisers Bicycles;Baldwin Bikes;Marcelene Boyer;Electra
1501;Tu Ramirez;East Elmhurst;NY;2018-04-06;1;599.99;Electra Townie Original 7D EQ Ladies' - 2017/2018;Cruisers Bicycles;Baldwin Bikes;Marcelene Boyer;Electra
1501;Tu Ramirez;East Elmhurst;NY;2018-04-06;1;250.99;Sun Bicycles Revolutions 24 - Girl's - 2017;Cruisers Bicycles;Baldwin Bikes;Marcelene Boyer;Sun Bicycles
1501;Tu Ramirez;East Elmhurst;NY;2018-04-06;1;1549.00;Surly Straggler - 2018;Cyclocross Bicycles;Baldwin Bikes;Marcelene Boyer;Surly
1502;Tiesha Daniel;Scarsdale;NY;2018-04-06;2;1059.98;Electra Cruiser Lux 3i Ladies' - 2018;Cruisers Bicycles;Baldwin Bikes;Marcelene Boyer;Electra
1502;Tiesha Daniel;Scarsdale;NY;2018-04-06;1;899.99;Electra Townie Balloon 7i EQ Ladies' - 2017/2018;Cruisers Bicycles;Baldwin Bikes;Marcelene Boyer;Electra
1502;Tiesha Daniel;Scarsdale;NY;2018-04-06;2;1199.98;Electra Townie Original 7D EQ - 2016;Comfort Bicycles;Baldwin Bikes;Marcelene Boyer;Electra
1502;Tiesha Daniel;Scarsdale;NY;2018-04-06;2;898.00;Pure Cycles William 3-Speed - 2016;Cruisers Bicycles;Baldwin Bikes;Marcelene Boyer;Pure Cycles
1502;Tiesha Daniel;Scarsdale;NY;2018-04-06;1;159.99;Trek Kickster - 2018;Children Bicycles;Baldwin Bikes;Marcelene Boyer;Trek
1503;Denis Logan;Ridgecrest;CA;2018-04-07;1;909.99;Electra Straight 8 3i - 2018;Cruisers Bicycles;Santa Cruz Bikes;Genna Serrano;Electra
1503;Denis Logan;Ridgecrest;CA;2018-04-07;2;899.98;Electra Townie Original 1 - 2018;Comfort Bicycles;Santa Cruz Bikes;Genna Serrano;Electra
1504;Elvera Peck;Banning;CA;2018-04-08;1;319.99;Trek Precaliber 24 (7-Speed) - Boys - 2018;Children Bicycles;Santa Cruz Bikes;Mireya Copeland;Trek
1505;Adelle Larsen;East Northport;NY;2018-04-08;2;1059.98;Electra Cruiser Lux 3i - 2018;Cruisers Bicycles;Baldwin Bikes;Venita Daniel;Electra
1505;Adelle Larsen;East Northport;NY;2018-04-08;2;1099.98;Electra Townie Original 21D - 2016;Comfort Bicycles;Baldwin Bikes;Venita Daniel;Electra
1505;Adelle Larsen;East Northport;NY;2018-04-08;2;10599.98;Trek Fuel EX 9.8 27.5 Plus - 2017;Mountain Bikes;Baldwin Bikes;Venita Daniel;Trek
1506;Abby Gamble;Amityville;NY;2018-04-08;1;3499.99;Trek Domane SL 6 Disc - 2018;Road Bikes;Baldwin Bikes;Venita Daniel;Trek
1506;Abby Gamble;Amityville;NY;2018-04-08;2;9999.98;Trek Domane SL 7 Women's - 2018;Road Bikes;Baldwin Bikes;Venita Daniel;Trek
1506;Abby Gamble;Amityville;NY;2018-04-08;2;14999.98;Trek Domane SLR 8 Disc - 2018;Road Bikes;Baldwin Bikes;Venita Daniel;Trek
1507;Teofila Fischer;Huntington Station;NY;2018-04-08;1;1199.99;Electra Amsterdam Royal 8i Ladies - 2018;Cruisers Bicycles;Baldwin Bikes;Marcelene Boyer;Electra
1507;Teofila Fischer;Huntington Station;NY;2018-04-08;1;319.99;Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018;Children Bicycles;Baldwin Bikes;Marcelene Boyer;Electra
1507;Teofila Fischer;Huntington Station;NY;2018-04-08;2;639.98;Electra Tiger Shark 1 (20-inch) - Boys' - 2018;Children Bicycles;Baldwin Bikes;Marcelene Boyer;Electra
1507;Teofila Fischer;Huntington Station;NY;2018-04-08;2;3361.98;Surly Straggler 650b - 2016;Cyclocross Bicycles;Baldwin Bikes;Marcelene Boyer;Surly
1507;Teofila Fischer;Huntington Station;NY;2018-04-08;2;2999.98;Trek Stache 5 - 2017;Mountain Bikes;Baldwin Bikes;Marcelene Boyer;Trek
1508;Tena Cruz;Farmingdale;NY;2018-04-08;1;379.99;Haro Flightline One ST - 2017;Mountain Bikes;Baldwin Bikes;Marcelene Boyer;Haro
1508;Tena Cruz;Farmingdale;NY;2018-04-08;1;416.99;Sun Bicycles Cruz 7 - Women's - 2017;Comfort Bicycles;Baldwin Bikes;Marcelene Boyer;Sun Bicycles
1508;Tena Cruz;Farmingdale;NY;2018-04-08;2;1751.98;Surly Steamroller - 2017;Road Bikes;Baldwin Bikes;Marcelene Boyer;Surly
1508;Tena Cruz;Farmingdale;NY;2018-04-08;1;189.99;Trek Precaliber 12 Girls - 2017;Children Bicycles;Baldwin Bikes;Marcelene Boyer;Trek
1509;Kasha Todd;Campbell;CA;2018-04-09;2;1499.98;Electra Queen of Hearts 3i - 2018;Cruisers Bicycles;Santa Cruz Bikes;Genna Serrano;Electra
1510;Emmitt Sanchez;New York;NY;2018-04-09;2;539.98;Electra Cruiser 1 Ladies' - 2018;Cruisers Bicycles;Baldwin Bikes;Marcelene Boyer;Electra
1510;Emmitt Sanchez;New York;NY;2018-04-09;2;5999.98;Electra Townie Commute Go! - 2018;Cruisers Bicycles;Baldwin Bikes;Marcelene Boyer;Electra
1510;Emmitt Sanchez;New York;NY;2018-04-09;1;2599.00;Heller Shagamaw GX1 - 2018;Mountain Bikes;Baldwin Bikes;Marcelene Boyer;Heller
1510;Emmitt Sanchez;New York;NY;2018-04-09;1;449.99;Sun Bicycles Cruz 3 - 2017;Cruisers Bicycles;Baldwin Bikes;Marcelene Boyer;Sun Bicycles
1510;Emmitt Sanchez;New York;NY;2018-04-09;2;6399.98;Trek Fuel EX 8 29 XT - 2018;Mountain Bikes;Baldwin Bikes;Marcelene Boyer;Trek
1511;Regenia Vaughan;Mahopac;NY;2018-04-09;1;389.99;Electra Straight 8 1 (20-inch) - Boy's - 2018;Children Bicycles;Baldwin Bikes;Marcelene Boyer;Electra
1511;Regenia Vaughan;Mahopac;NY;2018-04-09;1;1469.99;Haro Shift R3 - 2017;Mountain Bikes;Baldwin Bikes;Marcelene Boyer;Haro
1511;Regenia Vaughan;Mahopac;NY;2018-04-09;2;858.00;Pure Cycles Vine 8-Speed - 2016;Cruisers Bicycles;Baldwin Bikes;Marcelene Boyer;Pure Cycles
1511;Regenia Vaughan;Mahopac;NY;2018-04-09;2;2998.00;Surly Krampus - 2018;Mountain Bikes;Baldwin Bikes;Marcelene Boyer;Surly
1511;Regenia Vaughan;Mahopac;NY;2018-04-09;2;3099.98;Trek Domane ALR 4 Disc - 2018;Road Bikes;Baldwin Bikes;Marcelene Boyer;Trek
1512;Jayne Kirkland;Rowlett;TX;2018-04-09;1;909.99;Electra Straight 8 3i - 2018;Cruisers Bicycles;Rowlett Bikes;Layla Terrell;Electra
1513;Araceli Golden;Fullerton;CA;2018-04-10;1;749.99;Trek Domane AL 2 Women's - 2018;Road Bikes;Santa Cruz Bikes;Mireya Copeland;Trek
1513;Araceli Golden;Fullerton;CA;2018-04-10;2;4599.98;Trek Emonda ALR 6 - 2018;Road Bikes;Santa Cruz Bikes;Mireya Copeland;Trek
1513;Araceli Golden;Fullerton;CA;2018-04-10;2;9999.98;Trek Powerfly 8 FS Plus - 2017;Electric Bikes;Santa Cruz Bikes;Mireya Copeland;Trek
1514;Yan Mcgowan;Duarte;CA;2018-04-10;2;1799.98;Electra Townie Commute 27D Ladies - 2018;Cruisers Bicycles;Santa Cruz Bikes;Genna Serrano;Electra
1514;Yan Mcgowan;Duarte;CA;2018-04-10;2;9999.98;Trek Powerfly 7 FS - 2018;Electric Bikes;Santa Cruz Bikes;Genna Serrano;Trek
1515;Elinore Aguilar;San Angelo;TX;2018-04-10;2;1799.98;Electra Townie Commute 27D Ladies - 2018;Comfort Bicycles;Rowlett Bikes;Layla Terrell;Electra
1515;Elinore Aguilar;San Angelo;TX;2018-04-10;2;1999.98;Surly Big Dummy Frameset - 2017;Mountain Bikes;Rowlett Bikes;Layla Terrell;Surly
1515;Elinore Aguilar;San Angelo;TX;2018-04-10;2;1919.98;Trek CrossRip 1 - 2018;Road Bikes;Rowlett Bikes;Layla Terrell;Trek
1515;Elinore Aguilar;San Angelo;TX;2018-04-10;1;4999.99;Trek Fuel EX 9.8 29 - 2017;Mountain Bikes;Rowlett Bikes;Layla Terrell;Trek
1515;Elinore Aguilar;San Angelo;TX;2018-04-10;2;6999.98;Trek Powerfly 5 Women's - 2018;Electric Bikes;Rowlett Bikes;Layla Terrell;Trek
1516;Bridgette Guerra;San Lorenzo;CA;2018-04-11;2;2399.98;Electra Amsterdam Royal 8i Ladies - 2018;Cruisers Bicycles;Santa Cruz Bikes;Genna Serrano;Electra
1516;Bridgette Guerra;San Lorenzo;CA;2018-04-11;1;2599.99;Electra Townie Go! 8i Ladies' - 2018;Cruisers Bicycles;Santa Cruz Bikes;Genna Serrano;Electra
1516;Bridgette Guerra;San Lorenzo;CA;2018-04-11;2;6399.98;Trek Domane ALR Disc Frameset - 2018;Road Bikes;Santa Cruz Bikes;Genna Serrano;Trek
1516;Bridgette Guerra;San Lorenzo;CA;2018-04-11;2;419.98;Trek Precaliber 16 Girl's - 2018;Children Bicycles;Santa Cruz Bikes;Genna Serrano;Trek
1516;Bridgette Guerra;San Lorenzo;CA;2018-04-11;2;4599.98;Trek Verve+ - 2018;Electric Bikes;Santa Cruz Bikes;Genna Serrano;Trek
1517;Louanne Martin;Yuba City;CA;2018-04-11;2;5199.98;Electra Townie Go! 8i - 2017/2018;Comfort Bicycles;Santa Cruz Bikes;Mireya Copeland;Electra
1517;Louanne Martin;Yuba City;CA;2018-04-11;2;1359.98;Electra Townie Original 21D EQ - 2017/2018;Cruisers Bicycles;Santa Cruz Bikes;Mireya Copeland;Electra
1518;Nova Hess;Duarte;CA;2018-04-11;2;5999.98;Electra Townie Commute Go! Ladies' - 2018;Cruisers Bicycles;Santa Cruz Bikes;Mireya Copeland;Electra
1518;Nova Hess;Duarte;CA;2018-04-11;2;1359.98;Electra Townie Original 21D EQ - 2017/2018;Comfort Bicycles;Santa Cruz Bikes;Mireya Copeland;Electra
1518;Nova Hess;Duarte;CA;2018-04-11;2;4999.98;Trek Domane SL 5 Disc - 2018;Road Bikes;Santa Cruz Bikes;Mireya Copeland;Trek
1519;Theo Reese;Long Beach;NY;2018-04-11;2;659.98;Haro Downtown 16 - 2017;Children Bicycles;Baldwin Bikes;Venita Daniel;Haro
1519;Theo Reese;Long Beach;NY;2018-04-11;2;579.98;Strider Strider 20 Sport - 2018;Children Bicycles;Baldwin Bikes;Venita Daniel;Strider
1519;Theo Reese;Long Beach;NY;2018-04-11;1;346.99;Sun Bicycles Lil Bolt Type-R - 2017;Cruisers Bicycles;Baldwin Bikes;Venita Daniel;Sun Bicycles
1519;Theo Reese;Long Beach;NY;2018-04-11;2;2998.00;Surly Krampus - 2018;Mountain Bikes;Baldwin Bikes;Venita Daniel;Surly
1519;Theo Reese;Long Beach;NY;2018-04-11;1;4499.99;Trek Emonda SL 7 - 2018;Road Bikes;Baldwin Bikes;Venita Daniel;Trek
1520;Lorrie Becker;Garland;TX;2018-04-11;2;1799.98;Electra Townie Commute 27D Ladies - 2018;Comfort Bicycles;Rowlett Bikes;Kali Vargas;Electra
1520;Lorrie Becker;Garland;TX;2018-04-11;2;179.98;Strider Classic 12 Balance Bike - 2018;Children Bicycles;Rowlett Bikes;Kali Vargas;Strider
1520;Lorrie Becker;Garland;TX;2018-04-11;1;4499.99;Trek CrossRip+ - 2018;Electric Bikes;Rowlett Bikes;Kali Vargas;Trek
1520;Lorrie Becker;Garland;TX;2018-04-11;2;6999.98;Trek XM700+ Lowstep - 2018;Electric Bikes;Rowlett Bikes;Kali Vargas;Trek
1521;Saturnina Garner;Glendora;CA;2018-04-12;1;489.99;Electra Townie 3i EQ (20-inch) - Boys' - 2017;Children Bicycles;Santa Cruz Bikes;Genna Serrano;Electra
1521;Saturnina Garner;Glendora;CA;2018-04-12;2;1359.98;Electra Townie Original 21D EQ Ladies' - 2018;Comfort Bicycles;Santa Cruz Bikes;Genna Serrano;Electra
1521;Saturnina Garner;Glendora;CA;2018-04-12;1;999.99;Trek Farley Carbon Frameset - 2018;Mountain Bikes;Santa Cruz Bikes;Genna Serrano;Trek
1521;Saturnina Garner;Glendora;CA;2018-04-12;2;2999.98;Trek X-Caliber Frameset - 2018;Mountain Bikes;Santa Cruz Bikes;Genna Serrano;Trek
1522;Chi Goff;Palos Verdes Peninsula;CA;2018-04-12;1;299.99;"Electra Girl's Hawaii 1 16"" - 2017";Children Bicycles;Santa Cruz Bikes;Genna Serrano;Electra
1522;Chi Goff;Palos Verdes Peninsula;CA;2018-04-12;1;1599.99;Trek Stache 5 - 2018;Mountain Bikes;Santa Cruz Bikes;Genna Serrano;Trek
1522;Chi Goff;Palos Verdes Peninsula;CA;2018-04-12;1;1469.99;Trek Ticket S Frame - 2018;Mountain Bikes;Santa Cruz Bikes;Genna Serrano;Trek
1523;Jacquline Duncan;Jackson Heights;NY;2018-04-12;2;1499.98;Electra Townie Commute 8D - 2018;Comfort Bicycles;Baldwin Bikes;Venita Daniel;Electra
1524;Melia Brady;Maspeth;NY;2018-04-12;2;5999.98;Electra Townie Commute Go! Ladies' - 2018;Cruisers Bicycles;Baldwin Bikes;Marcelene Boyer;Electra
1524;Melia Brady;Maspeth;NY;2018-04-12;1;449.99;Electra Townie Original 1 Ladies' - 2018;Comfort Bicycles;Baldwin Bikes;Marcelene Boyer;Electra
1524;Melia Brady;Maspeth;NY;2018-04-12;2;639.98;"Electra Treasure 1 20"" - 2018";Children Bicycles;Baldwin Bikes;Marcelene Boyer;Electra
1524;Melia Brady;Maspeth;NY;2018-04-12;1;1549.00;Surly Straggler - 2018;Road Bikes;Baldwin Bikes;Marcelene Boyer;Surly
1525;Zelma Browning;Astoria;NY;2018-04-12;2;2698.00;Surly Pack Rat - 2018;Road Bikes;Baldwin Bikes;Venita Daniel;Surly
1525;Zelma Browning;Astoria;NY;2018-04-12;1;6499.99;Trek Domane SL Frameset - 2018;Road Bikes;Baldwin Bikes;Venita Daniel;Trek
1525;Zelma Browning;Astoria;NY;2018-04-12;1;2799.99;Trek Lift+ - 2018;Electric Bikes;Baldwin Bikes;Venita Daniel;Trek
1526;Latasha Stanley;Rockville Centre;NY;2018-04-12;1;749.99;Electra Townie Balloon 8D EQ - 2016/2017/2018;Cruisers Bicycles;Baldwin Bikes;Venita Daniel;Electra
1526;Latasha Stanley;Rockville Centre;NY;2018-04-12;1;679.99;Electra Townie Original 21D EQ Ladies' - 2018;Cruisers Bicycles;Baldwin Bikes;Venita Daniel;Electra
1526;Latasha Stanley;Rockville Centre;NY;2018-04-12;1;1549.99;Trek Domane ALR 4 Disc Women's - 2018;Road Bikes;Baldwin Bikes;Venita Daniel;Trek
1526;Latasha Stanley;Rockville Centre;NY;2018-04-12;1;5499.99;Trek Domane SLR 6 Disc - 2017;Road Bikes;Baldwin Bikes;Venita Daniel;Trek
1527;Lashawn Ortiz;Longview;TX;2018-04-12;1;551.99;Sun Bicycles Streamway 3 - 2017;Comfort Bicycles;Rowlett Bikes;Layla Terrell;Sun Bicycles
1527;Lashawn Ortiz;Longview;TX;2018-04-12;1;469.99;Surly Wednesday Frameset - 2017;Mountain Bikes;Rowlett Bikes;Layla Terrell;Surly
1527;Lashawn Ortiz;Longview;TX;2018-04-12;2;3999.98;Trek Emonda S 5 - 2017;Road Bikes;Rowlett Bikes;Layla Terrell;Trek
1528;Aleta Shepard;Sugar Land;TX;2018-04-12;2;859.98;Electra Cruiser Lux 1 - 2016/2018;Cruisers Bicycles;Rowlett Bikes;Kali Vargas;Electra
1529;Cleotilde Booth;Sugar Land;TX;2018-04-12;1;299.99;Electra Girl's Hawaii 1 (20-inch) - 2015/2016;Children Bicycles;Rowlett Bikes;Kali Vargas;Electra
1529;Cleotilde Booth;Sugar Land;TX;2018-04-12;2;11999.98;Trek Silque SLR 7 Women's - 2017;Road Bikes;Rowlett Bikes;Kali Vargas;Trek
1530;Ollie Zimmerman;Anaheim;CA;2018-04-13;2;539.98;Electra Cruiser 1 - 2016/2017/2018;Cruisers Bicycles;Santa Cruz Bikes;Mireya Copeland;Electra
1530;Ollie Zimmerman;Anaheim;CA;2018-04-13;1;749.99;Trek Marlin 7 - 2017/2018;Mountain Bikes;Santa Cruz Bikes;Mireya Copeland;Trek
1531;Mariana Strong;Santa Clara;CA;2018-04-13;1;1899.00;Surly ECR 27.5 - 2018;Mountain Bikes;Santa Cruz Bikes;Mireya Copeland;Surly
1532;Latasha Hays;Buffalo;NY;2018-04-13;2;5999.98;Trek Crockett 7 Disc - 2018;Cyclocross Bicycles;Baldwin Bikes;Venita Daniel;Trek
1533;Jeanice Frost;Ossining;NY;2018-04-13;2;1799.98;Electra Koa 3i Ladies' - 2018;Cruisers Bicycles;Baldwin Bikes;Marcelene Boyer;Electra
1533;Jeanice Frost;Ossining;NY;2018-04-13;1;349.99;Electra Moto 3i (20-inch) - Boy's - 2017;Children Bicycles;Baldwin Bikes;Marcelene Boyer;Electra
1533;Jeanice Frost;Ossining;NY;2018-04-13;1;647.99;Sun Bicycles Biscayne Tandem CB - 2017;Cruisers Bicycles;Baldwin Bikes;Marcelene Boyer;Sun Bicycles
1533;Jeanice Frost;Ossining;NY;2018-04-13;2;459.98;Trek Precaliber 20 Boy's - 2018;Children Bicycles;Baldwin Bikes;Marcelene Boyer;Trek
1533;Jeanice Frost;Ossining;NY;2018-04-13;1;6499.99;Trek Silque SLR 8 Women's - 2017;Road Bikes;Baldwin Bikes;Marcelene Boyer;Trek
1534;Georgetta Hardin;Canandaigua;NY;2018-04-14;2;6399.98;Trek Domane ALR Disc Frameset - 2018;Road Bikes;Baldwin Bikes;Venita Daniel;Trek
1534;Georgetta Hardin;Canandaigua;NY;2018-04-14;2;399.98;Trek Precaliber 12 Boy's - 2018;Children Bicycles;Baldwin Bikes;Venita Daniel;Trek
1534;Georgetta Hardin;Canandaigua;NY;2018-04-14;1;1469.99;Trek Ticket S Frame - 2018;Mountain Bikes;Baldwin Bikes;Venita Daniel;Trek
1534;Georgetta Hardin;Canandaigua;NY;2018-04-14;1;3499.99;Trek XM700+ - 2018;Electric Bikes;Baldwin Bikes;Venita Daniel;Trek
1535;Lizzette Stein;Orchard Park;NY;2018-04-14;2;1199.98;Electra Cruiser Lux Fat Tire 1 Ladies - 2017;Cruisers Bicycles;Baldwin Bikes;Venita Daniel;Electra
1535;Lizzette Stein;Orchard Park;NY;2018-04-14;1;209.99;Haro Shredder 20 - 2017;Children Bicycles;Baldwin Bikes;Venita Daniel;Haro
1536;Brittney Woodward;East Northport;NY;2018-04-14;2;5599.98;Trek Conduit+ - 2018;Electric Bikes;Baldwin Bikes;Venita Daniel;Trek
1536;Brittney Woodward;East Northport;NY;2018-04-14;1;2199.99;Trek Domane SL 5 Women's - 2018;Road Bikes;Baldwin Bikes;Venita Daniel;Trek
1536;Brittney Woodward;East Northport;NY;2018-04-14;2;4599.98;Trek Verve+ - 2018;Electric Bikes;Baldwin Bikes;Venita Daniel;Trek
1537;Bernita Mcdaniel;Liverpool;NY;2018-04-15;2;1699.98;Electra Relic 3i - 2018;Cruisers Bicycles;Baldwin Bikes;Marcelene Boyer;Electra
1538;Ashanti Parks;Baldwin;NY;2018-04-15;2;1799.98;Electra Townie Balloon 7i EQ Ladies' - 2017/2018;Comfort Bicycles;Baldwin Bikes;Marcelene Boyer;Electra
1538;Ashanti Parks;Baldwin;NY;2018-04-15;2;2819.98;Haro SR 1.3 - 2017;Mountain Bikes;Baldwin Bikes;Marcelene Boyer;Haro
1538;Ashanti Parks;Baldwin;NY;2018-04-15;1;3299.99;Trek Boone 5 Disc - 2018;Cyclocross Bicycles;Baldwin Bikes;Marcelene Boyer;Trek
1538;Ashanti Parks;Baldwin;NY;2018-04-15;1;1469.99;Trek Ticket S Frame - 2018;Mountain Bikes;Baldwin Bikes;Marcelene Boyer;Trek
1538;Ashanti Parks;Baldwin;NY;2018-04-15;1;2299.99;Trek Verve+ Lowstep - 2018;Electric Bikes;Baldwin Bikes;Marcelene Boyer;Trek
1539;Merlene Vinson;Euless;TX;2018-04-15;2;1099.98;Electra Townie Original 21D - 2016;Cruisers Bicycles;Rowlett Bikes;Layla Terrell;Electra
1539;Merlene Vinson;Euless;TX;2018-04-15;2;939.98;Surly Ice Cream Truck Frameset - 2016;Mountain Bikes;Rowlett Bikes;Layla Terrell;Surly
1540;Hedwig Paul;Apple Valley;CA;2018-04-16;1;479.99;Electra Cruiser Lux 7D - 2018;Cruisers Bicycles;Santa Cruz Bikes;Mireya Copeland;Electra
1540;Hedwig Paul;Apple Valley;CA;2018-04-16;1;749.99;Electra Morningstar 3i Ladies' - 2018;Cruisers Bicycles;Santa Cruz Bikes;Mireya Copeland;Electra
1540;Hedwig Paul;Apple Valley;CA;2018-04-16;2;833.98;Sun Bicycles Atlas X-Type - 2017;Cruisers Bicycles;Santa Cruz Bikes;Mireya Copeland;Sun Bicycles
1540;Hedwig Paul;Apple Valley;CA;2018-04-16;1;647.99;Sun Bicycles Biscayne Tandem CB - 2017;Cruisers Bicycles;Santa Cruz Bikes;Mireya Copeland;Sun Bicycles
1540;Hedwig Paul;Apple Valley;CA;2018-04-16;2;10999.98;Trek Domane SLR 6 Disc - 2018;Road Bikes;Santa Cruz Bikes;Mireya Copeland;Trek
1541;Pamelia Newman;Monroe;NY;2018-04-16;2;1199.98;Electra Townie Original 7D EQ Ladies' - 2017/2018;Cruisers Bicycles;Baldwin Bikes;Venita Daniel;Electra
1541;Pamelia Newman;Monroe;NY;2018-04-16;1;429.00;Pure Cycles Vine 8-Speed - 2016;Cruisers Bicycles;Baldwin Bikes;Venita Daniel;Pure Cycles
1541;Pamelia Newman;Monroe;NY;2018-04-16;2;23999.98;Trek Domane SLR 9 Disc - 2018;Road Bikes;Baldwin Bikes;Venita Daniel;Trek
1541;Pamelia Newman;Monroe;NY;2018-04-16;2;6399.98;Trek Fuel EX 8 29 XT - 2018;Mountain Bikes;Baldwin Bikes;Venita Daniel;Trek
1541;Pamelia Newman;Monroe;NY;2018-04-16;2;299.98;Trek Girl's Kickster - 2017;Children Bicycles;Baldwin Bikes;Venita Daniel;Trek
1542;Damien Dorsey;Central Islip;NY;2018-04-16;1;279.99;"Electra Under-The-Sea 1 16"" - 2018";Children Bicycles;Baldwin Bikes;Marcelene Boyer;Electra
1542;Damien Dorsey;Central Islip;NY;2018-04-16;2;759.98;Haro Flightline One ST - 2017;Mountain Bikes;Baldwin Bikes;Marcelene Boyer;Haro
